Status,Bacteroidaceae.Bacteroides___Enterobacteriaceae.,Bacteroidaceae.Bacteroides___Clostridiaceae.,Actinomycetaceae.Actinomyces___Bacteroidaceae.Bacteroides,Bifidobacteriaceae.___Enterococcaceae.Enterococcus,Enterobacteriaceae.Raoultella___Micrococcaceae.Rothia,Bacteroidaceae.Bacteroides___Clostridiaceae.Clostridium,Bacillaceae.Bacillus___Enterococcaceae.Enterococcus,Odoribacteraceae.Odoribacter___Peptostreptococcaceae.,Enterococcaceae.Enterococcus___Listeriaceae.Listeria,Bacteroidaceae.Bacteroides___Peptostreptococcaceae.Clostridium.,Erysipelotrichaceae.Holdemania___Peptostreptococcaceae.,Actinomycetaceae.Mobiluncus___Micrococcaceae.Rothia,Bacteroidaceae.Bacteroides___Erysipelotrichaceae.Eubacterium.,Bacteroidaceae.Bacteroides___Lachnospiraceae.Ruminococcus.,Coriobacteriaceae.Collinsella___Enterococcaceae.Enterococcus,Bacteroidaceae.Bacteroides___Enterobacteriaceae.Proteus,Bifidobacteriaceae.Bifidobacterium___Enterobacteriaceae.,Clostridiaceae.___Lachnospiraceae.Dorea,Alcaligenaceae.Sutterella___Lachnospiraceae.Blautia
Cesarean,1.1066983702482027,1.1389387466711618,-0.7075916403308414,1.166840387674472,0.5914239128950941,0.7914417042742561,0.6406530254680382,-0.216412759426963,-0.7907466721071705,1.0085706426908072,1.6290876567228025,0.42723252801956246,0.7055081381389525,0.5962785080675226,1.1180366813830545,0.9300870724068329,0.5207160346502466,0.3323761838001564,-0.026664597790056734
Cesarean,-0.07480697638215865,1.0644189879479284,-0.48990115192169215,-0.5963252480328629,-0.27226670007902465,0.5441709975098566,-0.4990018946851517,-1.3428116881588388,0.6574030380395598,-0.10529838564882651,-1.2791478525361137,-0.3234746588850165,0.4578968321473788,0.5961329533581066,1.0137069003096313,0.7672601493444148,-0.6886599592361954,-1.456115857951841,-2.4675926070492986
Cesarean,-0.8982262925985599,-0.30362118580891445,-0.6088752483262931,0.45481163864427093,0.5914239128950941,0.7950949602551363,2.7688448263778356,0.16347730361800222,-0.7907466721071705,0.4876545783637811,0.2038165815045438,0.42723252801956246,0.7742136660607252,-0.006460748447390171,0.1990183596897869,0.30569223147895264,-1.6607692520785509,0.26327868197135645,-1.0114902703142266
Cesarean,-1.0776247960621073,-1.6394326207631365,1.4437825667731343,-1.7904321312543372,-0.31877327829571467,-1.5905194746159717,-1.1678494557994152,-1.078858414155105,2.302522297708874,-1.551811927322702,-1.0192818376259303,-0.36389749315131337,-1.8484005696279575,-1.9105985738322617,-1.5635521813565223,-1.7158028888610304,0.4158778572296447,-0.41415017498396256,-0.7989658616224391
Cesarean,-1.082293209422457,-1.6592603294711286,1.258764743487942,-1.5662701911931876,0.5914239128950941,-1.5459961005926295,-1.5506275590120708,-0.36826778946451694,1.9936947295396363,-1.566838417966804,-0.31969455435446475,0.42723252801956246,-1.8120166308374421,-2.191049608719319,-1.3875796489871695,-1.899808894356875,0.7716464258151569,-0.5455493936327346,-0.40010539778221643
Cesarean,-1.1111932782239398,-0.9780392570299852,0.8497212679760128,-1.6223397347854107,0.5914239128950941,-1.0241908081910926,-1.6114188146853654,-1.9710003742486217,2.0709416555397486,-1.5888432448150587,-1.8976091733208933,0.42723252801956246,-1.7844508327849078,-1.5852407222123654,-1.4315955937636364,-1.7823025164582598,-2.227700876083051,-1.3575917392643495,-0.27283764918130404
Cesarean,0.28541553674124354,0.07150579684248007,-0.7659292925733968,-0.8893470121507752,-0.1989472643126147,0.9668284732904018,-1.2226220813039455,-1.065377929576491,0.3264651785004676,0.9591386706590707,-1.006010095421842,-0.25974648291225994,1.4392165588357486,-0.11824496220544399,-1.1500870880377847,0.9887402386478177,-0.23886697778886867,1.1189117912007887,0.12405342151133594
Cesarean,0.09959011356649893,0.05684214447823406,-0.8756245245238742,-1.738733150724716,0.12677109609664858,0.6745993278859675,-1.7376139190813262,-1.5704711158126754,0.3057113609981746,1.0135332768717935,-1.5032820234208395,0.02336312878539207,1.387904222992051,-0.1453811854175092,-1.522967234053561,0.9360355224398018,-0.43498909480128006,0.281055296146992,-0.8118795834614795
Cesarean,-0.4364784935099801,-0.7354574222986011,1.4166466108299713,-1.3585830592386459,-1.5956682461083753,-0.3487257423833275,-0.8699644381557502,-1.202641698445484,1.7075644797565197,0.24098845547446293,-1.1411483646559382,-1.473755832306355,0.07810516994829882,1.1980784937509057,-1.2245402385475608,0.48657417901493394,-0.6213006148907175,1.2650657428530037,-1.2715120689835733
Cesarean,-1.7356439511140538,-2.0429773251276386,0.6571035865479007,-1.5645229016612856,-2.1735214430300225,-0.838086570226958,-1.5487331272428086,-0.25708987323308313,1.9912874913756653,-0.4929125490703382,-0.21023820399802923,-1.9760173382072728,-1.7572686867879117,-2.2922219948524294,-1.3862079845394606,-2.473426405747433,-1.9681376538038133,0.9701959771178544,-2.5484660040959555
Cesarean,-1.334516199975049,-1.7757645924904812,1.647077765401114,-1.7344415542457818,-1.149643534900635,-0.716090916925665,-1.7329609199291502,-0.6780995250290603,1.1776787584222574,-1.8480661602426234,-0.6247286128171179,-1.086077708669363,-1.5907354083524727,-1.90691257481188,-1.0221687409963656,-0.6970412881877587,-1.643744421860972,0.695274347612319,-2.2556116455325053
Cesarean,-1.4543548298074844,-1.5047948718147233,0.9093097883818066,0.45481163864427093,0.5914239128950941,-1.8476637521677992,0.6406530254680382,-2.4092067740980023,-0.7907466721071705,-1.0681946016164612,-2.3290300422864596,0.42723252801956246,-1.5907354083524727,-2.177671736578476,0.1990183596897869,-0.7236092464143843,-2.584295370011241,-0.6365380803135721,-2.007689745751304
Cesarean,0.061475684393666005,0.6708044462985554,0.06858366982921815,1.4144755901912254,-0.2994809803679551,0.7825389374306289,0.028100575272343706,-0.9428177729859294,-0.012381539369160048,0.019096403809722506,-0.8853477562249934,0.13006844006929122,0.31980061853996183,-0.3368862901844934,1.4761849259424111,0.26166680021049266,1.0310246382721249,-1.0391441412128817,0.6628098009562162
Cesarean,-1.4974993531011265,-1.3682554343320108,1.5434581157488443,-1.4996565755998796,-1.4765965681643014,-1.843284360933563,-1.4784042970161044,-0.9445757975582532,1.9019212513790267,-1.8443050393032407,-0.8870785581688159,-1.3702604798657443,-1.8093744501482485,0.3602823917111384,-1.3352863532428725,-0.5419079748356723,-2.0668569846972913,2.152843577913669,0.48621227257416877
Cesarean,-1.5403586762354846,-0.5844726278082247,0.9726607437889123,-0.5569804421424,-0.727573773954007,-1.796610411458284,-0.45634379545576836,0.6220152765361523,0.6031977580534583,-0.27119125634939334,0.655254193547756,-1.568914267091184,-1.7448824436449888,-1.8812073013458885,-0.5952628400478553,-2.0034512856225275,-1.567023024545372,0.571443387969501,0.2577154779193735
Cesarean,0.6279369649459858,0.27602255501887546,2.0418177924402943,-1.2823759642283643,-0.08895889622387763,-0.24824300395924803,-1.242826114058188,1.5347206852510196,1.602574079410916,0.16920657416515658,0.655254193547756,-0.1641462098980673,-0.06964397586810768,-1.6158253961587903,-0.8260010222941918,-0.07601473542420846,0.5311750809231232,-0.20864112454156278,0.02921868326457825
Cesarean,0.38019157132001224,1.0465447749372758,-0.7494110584389382,0.45481163864427093,0.5914239128950941,0.7630738539732265,0.6406530254680382,1.0687950488977964,-0.7907466721071705,0.9341969677401996,0.11800059938262177,2.2157937535037173,0.2364260397143347,0.6808378622625804,0.45350522839655527,0.840939238196727,-1.385619371964379,-0.6041786347903626,0.5718021202463321
Cesarean,0.6726579649250138,-0.12971795516441867,-0.35066352515868116,1.2138838339489402,0.5914239128950941,0.05073941422449989,0.6406530254680382,-0.23434867496033307,-0.7907466721071705,0.6261404116617654,-1.9373464549745678,0.42723252801956246,-0.37225481384871817,0.754711093415923,1.3204008732403218,0.471687956653162,1.0804227738774341,-0.22153612435377212,0.739714212045788
Cesarean,1.223809457432229,0.5398770437873246,-0.38419982879248354,0.45481163864427093,-0.9124359093633151,0.36763571029480413,1.302074058920421,-1.2819026481968128,-0.7907466721071705,0.8297648763342671,-0.5119618606113,0.9433963246109641,1.1734499536097456,0.5683251867832936,0.677920651803867,0.7157619523216714,0.41911681804038364,-0.38482542870787756,-1.8297526599478757
Cesarean,1.0388656906190894,1.0028191123624044,-0.34781192839903624,1.3418115073653074,-0.6072880460077087,0.7684878405590246,0.6406530254680382,2.447409487509853,-0.7907466721071705,0.9744565797961608,1.7878591103785448,-0.6146702888676765,0.630627131172268,0.9469102944306108,1.6790916500333375,0.8891963294768278,0.757407068756229,-1.1085967840408595,0.3152471482583745
Cesarean,-0.15863535742015114,-0.9182467469616352,2.1717136230438574,-0.33438668817685413,0.5914239128950941,-0.4260740808970415,-0.21500504108654508,0.6220152765361523,0.296530677512986,-1.0380969871090233,0.655254193547756,0.42723252801956246,-1.0063097333664934,-0.7793867005800887,-0.4205213716066365,-1.8565180259465937,0.3561567427334073,0.10647260823261454,0.7272906630693015
Vaginal,0.2141115533449075,0.4938539416027752,-1.3641635709624107,0.45481163864427093,1.2501500713133173,-0.06351358178070204,0.6406530254680382,0.6220152765361523,-0.7907466721071705,1.0726650702535843,0.655254193547756,0.42723252801956246,1.4569099144486073,1.6519095922272682,0.1990183596897869,1.0069137104068069,-0.44837743529336216,1.4907739431098037,0.6979672087715986
Vaginal,0.044577008957502204,1.2848978231322608,-0.8795860644506839,-0.6893634398813151,1.6537938205828706,0.6802849372501446,-0.10449897936535153,0.6220152765361523,0.1561115748345258,0.9825354176555098,0.655254193547756,0.42723252801956246,1.3517303039112991,-0.034444594501744134,-0.6991866879071679,0.8988800098727993,-0.0789519018858192,0.736955402485856,0.48621227257416877
Vaginal,0.5501220036845025,-0.1085180337896582,-0.04172199911171763,0.1613279315421281,0.5914239128950941,1.0612236718890347,-1.1572499652414994,0.6220152765361523,1.49383320275353,0.262866456714693,0.655254193547756,0.42723252801956246,-0.35034035237134536,-0.34864091206296643,-1.1027543685758068,0.03625046711162289,1.2634479629715325,-0.12057177734272148,1.1396788338408437
Vaginal,1.0370800735462116,0.9840723924102079,-0.9138153957731971,0.45481163864427093,0.5914239128950941,0.5965717580983969,0.6406530254680382,0.7893263064177145,-0.7907466721071705,1.020104081359878,-1.232604030016014,0.42723252801956246,0.0349190436168886,1.100279797246914,0.571600319090936,0.9439116021080419,-0.03782613458932021,-0.20337535706907237,-0.17059470720386613
Vaginal,-0.8954296008835778,-0.9788966687185189,-0.016340570764131836,0.04345446150300367,0.5914239128950941,-0.7248587172946066,0.19465475748662886,-0.7619297916079872,-0.22402050694797926,-1.3085612715103225,-0.7072607859335457,0.42723252801956246,-1.314320263360171,-0.9293968707994493,0.028816303985631977,-0.0988655598742001,-0.6428439953639219,-0.6128706857713477,-1.391841389079031
Vaginal,-1.4458870996885036,-0.23865642771418155,0.7805416490697479,-0.7516962167876466,-1.447079399708936,-0.34645960122228336,-0.8049636352517726,0.6220152765361523,0.39802826488147713,-0.3347642228756918,0.655254193547756,-1.34460459086608,-0.1855336170967341,-0.06566042617712976,-1.0178832978147703,-0.6800981707414699,0.43625232738802416,-0.005912874947217872,-0.3992184096580758
Vaginal,-0.1816447416873664,0.7503737170788173,-0.44412128122129546,0.053540250316151915,-0.7761283778133631,0.05709260598348097,0.6406530254680382,0.6220152765361523,-0.2379156830487188,0.46930784668019754,0.655254193547756,-1.311411204256945,1.360973988265011,0.7482846517948782,-0.11598936353121354,-0.1451846470360974,-1.0313468396233572,-0.0745925680394077,0.2577154779193735
Vaginal,0.8086142228149571,1.916805258592544,-1.0440048116023166,1.375810071714881,0.5914239128950941,0.6441956968453786,0.13613728440578104,0.6220152765361523,-0.1496628569418195,0.8246852886486286,0.655254193547756,0.42723252801956246,1.1675221702547147,0.36648680596949984,0.8798265825064067,0.7096733162396741,1.269323159732264,-2.218424187709258,0.47853750663557904
Vaginal,1.723205642345261,0.8168674635963297,-0.977149479926431,1.1815308474969313,0.5914239128950941,1.0254331099997194,0.6406530254680382,0.10457412433744712,-0.7907466721071705,1.0120254056602775,0.14582550515607837,0.42723252801956246,0.42451252852520305,1.0531306665664504,1.2094764071909991,0.9342281160844794,1.323053416206418,-0.43799216310523315,-0.3589476500149968
Vaginal,0.2913468126088112,-0.10324058111938879,-0.9236162647734143,1.4814804510711288,0.5914239128950941,1.1438959115333518,0.6406530254680382,-1.2639817009894363,-0.7907466721071705,0.7314380334117622,-0.13334569698399285,0.42723252801956246,-0.2470643843753601,0.010495181436289112,0.1990183596897869,0.5979027084819668,0.4163780425939187,-0.08509334549079309,-0.514263598698073
Vaginal,0.47412928331117526,0.5225867984539156,-0.9624630326241738,-0.5689105577419201,0.5914239128950941,1.1173393202652968,-0.4692785664768578,0.6220152765361523,0.619633860397918,1.0507064222085618,0.655254193547756,0.42723252801956246,1.431284584906944,1.9220156337740952,-0.6046282686881232,0.9805930274945297,0.5268088295337854,0.984532500068948,-0.23052700047656705
Vaginal,0.22725777674651595,0.5057443858991797,-1.0019748052450126,-1.03207572714797,0.5914239128950942,0.29894054376849555,-0.9714476662844301,-0.09470118437147322,1.2577358186935303,1.0628020648474814,-0.050364068698008996,0.42723252801956246,1.4453999725211997,1.7763604074694188,-0.9682241036609522,0.4135398286035363,-0.06833522622840016,1.5391952470891548,0.3913775343274112
Vaginal,0.5932374760321287,1.2580249109115655,-0.8074267860817971,1.3979326302904418,-1.0957684417031344,1.6487426072619202,0.6406530254680382,0.6220152765361523,-0.7907466721071705,-0.06878830613585563,0.655254193547756,-1.039250269478786,0.33665075843502845,0.33274244816042886,2.1764787075763405,0.9385682764066349,0.7057186274845959,-0.6062015207645526,1.154987920806582
Vaginal,0.6650061293015506,0.8480303543669091,-0.49961830437537347,0.3376103373916109,0.5914239128950941,0.6987403200307237,-1.0249552163494542,-0.16573845507774337,1.3257274025906198,-0.22230055648258165,-0.12030134270307856,0.42723252801956246,0.28292390865214934,0.17294590581081404,1.014484132535308,0.9192452574658438,0.8850986489867552,-0.4767859399286522,0.170432550982351
Vaginal,1.2590778141152288,1.2721794775362671,-0.5565893331273489,-0.2324637327080591,0.5914239128950941,1.0266845409760605,-0.5317549055370628,0.6220152765361523,0.15611157483452562,0.7178276142764288,0.655254193547756,0.42723252801956246,1.0428212727209039,-0.2061524369348796,-0.6498642990917174,0.8764350286447082,1.7183295726866006,0.7208435047992441,0.2577154779193735
Vaginal,1.3151145045753267,0.14346788243732642,-1.1305534497480911,0.45481163864427093,0.5914239128950941,1.7801486183726571,0.6406530254680382,1.3614047037330501,-0.7907466721071705,0.891721756520045,0.655254193547756,0.42723252801956246,1.2457524682672358,0.7598546335302697,0.1990183596897869,0.7900264240805998,0.804341285994997,0.25319571325658113,0.3195128650127944
Vaginal,1.3707482290305901,1.0938378046669508,-1.0987611842088973,0.45481163864427093,0.5914239128950941,0.5586781044959654,0.6406530254680382,1.8743708805212007,-0.7907466721071705,0.8670969763613088,1.3855247503961707,0.42723252801956246,0.7581483602101751,0.4277270947731718,0.1990183596897869,0.7605099880498508,0.6904770767369947,-1.4348844747958973,-1.1948616804443544
Vaginal,0.6472182972045021,0.890997149050954,-1.2370303397390199,0.9780997514879416,0.5914239128950941,0.7205414324839257,0.6406530254680382,-0.4624787251684689,-0.7907466721071705,0.9741937025592529,-0.6207129296752211,0.42723252801956246,0.8952627777976797,0.2894170103990611,1.158269970530331,0.8888812322821679,-0.10064895947451064,-1.1491750846532554,0.7728814717483897
Vaginal,0.24370940480505823,0.0907827808957021,-1.169435602107577,0.8794305122170535,0.5914239128950941,0.43561512369193744,1.708675067807982,0.6220152765361523,-0.7907466721071705,0.9218380265534106,2.1044735866962205,0.42723252801956246,1.2808975893415566,0.37938594530960384,0.1990183596897869,0.508422345005388,-0.20669235798948768,-0.04607060207082032,0.6476927334790977
Vaginal,0.7850380900485957,0.15118146501953184,-0.8528993743418728,1.323754489323502,0.5914239128950941,1.5342886815807326,0.6406530254680382,-0.7847699074926275,-0.7907466721071705,0.6766640860112743,-0.7297472275866402,0.42723252801956246,0.21234759510943318,0.16609123272013168,0.1990183596897869,0.7630654024132248,0.6495875908425908,0.014598582616051932,-0.8003504934044849
Vaginal,0.4303557378558585,0.9319701876906947,-1.1998373727510445,0.2380003983027422,0.5914239128950941,0.843365571770692,-0.04755560796833855,0.6220152765361523,0.08375412230645919,0.945385795352988,0.655254193547756,0.42723252801956246,0.5301279453624055,0.3496877887535114,0.028816303985631977,0.8543507006489016,0.6770084243057992,-0.2958998930596882,1.7514982220371451
Vaginal,0.6214799841403521,0.8815333051212105,-0.5790184085358876,0.45481163864427093,0.5914239128950941,0.8797573066805068,0.6406530254680382,-0.6766936002472109,-0.7907466721071705,-0.12520308143307204,-0.6233444584750221,0.42723252801956246,0.3093399472711751,0.11746800063945641,0.45466825852735926,0.9409646979699237,0.1969458770714507,-1.1506633818703325,0.1750740656743652
Vaginal,0.5089233689418462,0.6154745195163859,-1.2551431693946382,0.45481163864427093,-0.1553435557939832,0.19953041590627743,0.6406530254680382,-0.19092116939424947,-0.7907466721071705,0.9882230408513722,-0.14509410816034465,-0.22184678032326127,-0.10595139844039317,-0.0483317239200233,1.2006038732432311,0.905697466318928,0.5312914941791673,-0.7247686924003279,1.9750288005548404
Vaginal,0.463725076130159,0.3314399237315421,0.719397083813278,0.45481163864427093,0.5914239128950941,-0.19514804658183568,0.6406530254680382,1.7153421568163567,-0.7907466721071705,0.6707616341038285,0.655254193547756,0.42723252801956246,0.9878961584947725,0.44717356709572353,1.09811507778056,0.5251730821785452,-1.2979983994363768,-0.34219084304093117,1.4110561247811062
Vaginal,0.5863002740280873,0.28694085655186796,0.5450432751599297,0.45481163864427093,0.5914239128950941,-0.18084955023409957,0.6406530254680382,0.6220152765361523,-1.7121689216955582,-0.40611594978280335,0.655254193547756,0.42723252801956246,-0.2687997412958492,0.4863377128648223,0.1990183596897869,-0.7656237538882519,0.5565914300862873,-0.38482542870787756,0.2577154779193735
Vaginal,0.4596698300563264,0.1446794890672673,0.6837420242942419,0.45481163864427093,0.5914239128950941,0.17360792590374163,0.6406530254680382,0.6220152765361523,-0.7907466721071705,-0.5135454187998374,0.655254193547756,0.8890265448921761,-0.39416791243293464,0.33693052896218795,0.1990183596897869,-0.8943938395344232,0.7105928266796486,-0.38482542870787756,0.2577154779193735
Vaginal,1.0656745472142033,0.8254878086228997,0.019983029197974546,0.45481163864427093,0.5914239128950941,-0.23065808888409842,1.1318992627680688,0.6220152765361523,-0.7907466721071705,5.707995765808191e-4,0.655254193547756,2.1478818667198136,0.20579605126818135,0.6586001689681175,0.1990183596897869,-0.2781496182963946,-0.04386558657336639,-1.263339043978904,0.9219306614280887
Vaginal,0.16041320206158985,0.3125215674853479,0.5201031760228667,0.45481163864427093,0.5914239128950941,-0.2713546281961953,0.6406530254680382,0.6220152765361523,-0.7907466721071705,-0.3867985325440055,0.655254193547756,0.42723252801956246,-0.24625667846142246,-0.01615273167032296,0.1990183596897869,-0.7424689761995675,-0.04386558657336639,-0.38482542870787756,0.2577154779193735
Vaginal,0.4947879256125851,0.49593414949715736,-0.6019006006492726,0.6154626257363284,0.5914239128950941,0.6885514472484425,0.6406530254680382,0.3583126335886054,-0.7907466721071705,0.9323696848130626,-0.06996971119682148,1.5894105708147788,0.031468107573237925,1.1354455012533167,1.4986454183680868,0.8387489697240242,-0.12587474457447495,-0.44816244473423916,0.8583397378510819
Vaginal,-0.15863535742015114,-0.5499476379831735,1.3609737657020842,0.45481163864427093,0.5914239128950941,-0.9475661985657035,1.1979002671693635,0.6220152765361523,-0.7907466721071705,-1.0380969871090233,0.655254193547756,1.428843681724321,-1.0063097333664934,-0.39258785505178434,0.1990183596897869,-1.5231463689385956,0.41757017387646095,-0.38482542870787756,0.2577154779193735
Vaginal,0.3333875532500999,0.002809265572442201,1.535701243255152,0.9067142625004042,0.5914239128950941,-0.5165791588591372,0.6406530254680382,0.08989093481212798,-0.7907466721071705,-0.6206795132406687,0.13136968163004908,0.42723252801956246,-0.519191386991346,-0.39258785505178434,0.1990183596897869,-1.0228098751250243,0.5565026975477008,-0.8831164613678818,0.2577154779193735
